date,open,high,low,close,volume
2019-05-23 11-23,182.38,182.38,182.38,182.38,15088.0
2019-05-23 11-24,182.38,182.38,182.38,182.38,0.0
2019-05-23 11-25,182.59,182.59,182.59,182.59,15352.0
2019-05-23 11-26,182.74,182.74,182.74,182.74,17272.0
2019-05-23 11-27,182.68,182.68,182.68,182.68,40640.0
2019-05-23 11-28,182.68,182.68,182.68,182.68,0.0
2019-05-23 11-29,182.65,182.65,182.65,182.65,10321.0
2019-05-23 11-30,182.579,182.579,182.579,182.579,25454.0
2019-05-23 11-31,182.56,182.56,182.56,182.56,14736.0
2019-05-23 11-32,182.6202,182.6202,182.6202,182.6202,13587.0
2019-05-23 11-33,182.66,182.66,182.66,182.66,5508.0
2019-05-23 11-34,182.57,182.57,182.57,182.57,11136.0
2019-05-23 11-35,182.4,182.4,182.4,182.4,24509.0
2019-05-23 11-36,182.3,182.3,182.3,182.3,21324.0
2019-05-23 11-37,182.1756,182.1756,182.1756,182.1756,35075.0
2019-05-23 11-38,182.28,182.28,182.28,182.28,9152.0
2019-05-23 11-39,182.3,182.3,182.3,182.3,11259.0
2019-05-23 11-40,182.31,182.31,182.31,182.31,14748.0
2019-05-23 11-41,182.14,182.14,182.14,182.14,22030.0
2019-05-23 11-42,182.13,182.13,182.13,182.13,16382.0
2019-05-23 11-43,182.08,182.08,182.08,182.08,21993.0
2019-05-23 11-44,181.97,181.97,181.97,181.97,40094.0
2019-05-23 11-45,182.03,182.03,182.03,182.03,27500.0
2019-05-23 11-46,181.96,181.96,181.96,181.96,15155.0
2019-05-23 11-47,181.93,181.93,181.93,181.93,18259.0
2019-05-23 11-48,182.13,182.13,182.13,182.13,16773.0
2019-05-23 11-49,182.17,182.17,182.17,182.17,17210.0
2019-05-23 11-50,182.1854,182.1854,182.1854,182.1854,8764.0
2019-05-23 11-51,182.285,182.285,182.285,182.285,13085.0
2019-05-23 11-52,182.14,182.14,182.14,182.14,11300.0
2019-05-23 11-53,182.11,182.11,182.11,182.11,10031.0
2019-05-23 11-54,181.96,181.96,181.96,181.96,15532.0
2019-05-23 11-55,181.97,181.97,181.97,181.97,20707.0
2019-05-23 11-56,182.135,182.135,182.135,182.135,29447.0
2019-05-23 11-57,182.01,182.01,182.01,182.01,36475.0
2019-05-23 11-58,181.94,181.94,181.94,181.94,21850.0
2019-05-23 11-59,181.7,181.7,181.7,181.7,69191.0
2019-05-23 12-00,181.8175,181.8175,181.8175,181.8175,31497.0
2019-05-23 12-01,181.84,181.84,181.84,181.84,14888.0
2019-05-23 12-02,181.84,181.84,181.84,181.84,23703.0
2019-05-23 12-03,181.755,181.755,181.755,181.755,27192.0
2019-05-23 12-04,181.74,181.74,181.74,181.74,17444.0
2019-05-23 12-05,181.78,181.78,181.78,181.78,40432.0
2019-05-23 12-06,181.78,181.78,181.78,181.78,0.0
2019-05-23 12-07,181.76,181.76,181.76,181.76,33540.0
2019-05-23 12-08,181.73,181.73,181.73,181.73,47937.0
2019-05-23 12-09,181.92,181.92,181.92,181.92,47208.0
2019-05-23 12-10,181.7575,181.7575,181.7575,181.7575,35582.0
2019-05-23 12-11,181.7575,181.7575,181.7575,181.7575,0.0
2019-05-23 12-12,181.57,181.57,181.57,181.57,13816.0
2019-05-23 12-13,181.73,181.73,181.73,181.73,38501.0
2019-05-23 12-14,181.85,181.85,181.85,181.85,22429.0
2019-05-23 12-15,181.575,181.575,181.575,181.575,29683.0
2019-05-23 12-16,181.575,181.575,181.575,181.575,0.0
2019-05-23 12-17,181.39,181.39,181.39,181.39,39224.0
2019-05-23 12-18,181.35,181.35,181.35,181.35,18060.0
2019-05-23 12-19,181.32,181.32,181.32,181.32,30490.0
2019-05-23 12-20,181.3,181.3,181.3,181.3,24691.0
2019-05-23 12-21,181.1538,181.1538,181.1538,181.1538,18857.0
2019-05-23 12-22,180.94,180.94,180.94,180.94,52436.0
2019-05-23 12-23,180.97,180.97,180.97,180.97,39059.0
2019-05-23 12-24,181.03,181.03,181.03,181.03,15272.0
2019-05-23 12-25,180.87,180.87,180.87,180.87,17365.0
2019-05-23 12-26,180.87,180.87,180.87,180.87,0.0
2019-05-23 12-27,180.7313,180.7313,180.7313,180.7313,62316.0
2019-05-23 12-28,180.7313,180.7313,180.7313,180.7313,0.0
2019-05-23 12-29,180.87,180.87,180.87,180.87,74121.0
2019-05-23 12-30,181.13,181.13,181.13,181.13,37088.0
2019-05-23 12-31,181.15,181.15,181.15,181.15,20522.0
2019-05-23 12-32,181.15,181.15,181.15,181.15,0.0
2019-05-23 12-33,181.085,181.085,181.085,181.085,25508.0
2019-05-23 12-34,181.18,181.18,181.18,181.18,76124.0
2019-05-23 12-35,181.245,181.245,181.245,181.245,15879.0
2019-05-23 12-36,181.26,181.26,181.26,181.26,14389.0
2019-05-23 12-37,181.17,181.17,181.17,181.17,32477.0
2019-05-23 12-38,181.1,181.1,181.1,181.1,6013.0
2019-05-23 12-39,181.16,181.16,181.16,181.16,14640.0
2019-05-23 12-40,181.13,181.13,181.13,181.13,23503.0
2019-05-23 12-41,181.2599,181.2599,181.2599,181.2599,20546.0
2019-05-23 12-42,181.46,181.46,181.46,181.46,14896.0
2019-05-23 12-43,181.576,181.576,181.576,181.576,19189.0
2019-05-23 12-44,181.4,181.4,181.4,181.4,38531.0
2019-05-23 12-45,181.4,181.4,181.4,181.4,0.0
2019-05-23 12-46,181.36,181.36,181.36,181.36,28800.0
2019-05-23 12-47,181.33,181.33,181.33,181.33,29009.0
2019-05-23 12-48,181.31,181.31,181.31,181.31,11589.0
2019-05-23 12-49,181.3205,181.3205,181.3205,181.3205,5616.0
2019-05-23 12-50,181.3205,181.3205,181.3205,181.3205,0.0
2019-05-23 12-51,181.24,181.24,181.24,181.24,15245.0
2019-05-23 12-52,181.14,181.14,181.14,181.14,13465.0
2019-05-23 12-53,181.0,181.0,181.0,181.0,23134.0
2019-05-23 12-54,180.96,180.96,180.96,180.96,14902.0
2019-05-23 12-55,180.89,180.89,180.89,180.89,25493.0
2019-05-23 12-56,180.9,180.9,180.9,180.9,16749.0
2019-05-23 12-57,180.84,180.84,180.84,180.84,17702.0
2019-05-23 12-58,180.84,180.84,180.84,180.84,0.0
2019-05-23 12-59,180.8,180.8,180.8,180.8,34370.0
2019-05-23 13-00,180.78099999999998,180.78099999999998,180.78099999999998,180.78099999999998,8613.0
2019-05-23 13-01,180.7,180.7,180.7,180.7,17437.0
2019-05-23 13-02,180.83,180.83,180.83,180.83,20170.0
2019-05-23 13-03,180.83,180.83,180.83,180.83,11645.0
2019-05-23 13-04,180.87,180.87,180.87,180.87,16850.0
2019-05-23 13-05,180.8977,180.8977,180.8977,180.8977,13959.0
2019-05-23 13-06,180.87,180.87,180.87,180.87,16769.0
2019-05-23 13-07,181.04,181.04,181.04,181.04,21502.0
2019-05-23 13-08,180.98,180.98,180.98,180.98,18649.0
2019-05-23 13-09,180.91,180.91,180.91,180.91,22957.0
2019-05-23 13-10,180.9399,180.9399,180.9399,180.9399,12191.0
2019-05-23 13-11,180.97,180.97,180.97,180.97,13393.0
2019-05-23 13-12,180.955,180.955,180.955,180.955,20270.0
2019-05-23 13-13,181.06,181.06,181.06,181.06,47228.0
2019-05-23 13-14,181.06,181.06,181.06,181.06,0.0
2019-05-23 13-15,180.83,180.83,180.83,180.83,36774.0
2019-05-23 13-16,180.87,180.87,180.87,180.87,13554.0
2019-05-23 13-17,180.8164,180.8164,180.8164,180.8164,22268.0
2019-05-23 13-18,180.9,180.9,180.9,180.9,20177.0
2019-05-23 13-19,181.02,181.02,181.02,181.02,23751.0
2019-05-23 13-20,181.01,181.01,181.01,181.01,13279.0
2019-05-23 13-21,181.0,181.0,181.0,181.0,11709.0
2019-05-23 13-22,181.0,181.0,181.0,181.0,0.0
2019-05-23 13-23,181.0,181.0,181.0,181.0,79557.0
2019-05-23 13-24,181.0,181.0,181.0,181.0,0.0
2019-05-23 13-25,181.0741,181.0741,181.0741,181.0741,26885.0
2019-05-23 13-26,181.0741,181.0741,181.0741,181.0741,0.0
2019-05-23 13-27,181.27,181.27,181.27,181.27,58363.0
2019-05-23 13-28,181.34,181.34,181.34,181.34,26682.0
2019-05-23 13-29,181.37,181.37,181.37,181.37,21841.0
2019-05-23 13-30,181.12,181.12,181.12,181.12,16021.0
2019-05-23 13-31,181.26,181.26,181.26,181.26,23379.0
2019-05-23 13-32,181.12,181.12,181.12,181.12,12656.0
2019-05-23 13-33,181.1027,181.1027,181.1027,181.1027,14346.0
2019-05-23 13-34,180.99,180.99,180.99,180.99,14046.0
2019-05-23 13-35,180.895,180.895,180.895,180.895,25681.0
2019-05-23 13-36,180.895,180.895,180.895,180.895,0.0
2019-05-23 13-37,180.7424,180.7424,180.7424,180.7424,19489.0
2019-05-23 13-38,180.905,180.905,180.905,180.905,14800.0
2019-05-23 13-39,180.905,180.905,180.905,180.905,0.0
2019-05-23 13-40,180.89,180.89,180.89,180.89,35390.0
2019-05-23 13-41,180.89,180.89,180.89,180.89,0.0
2019-05-23 13-42,180.81,180.81,180.81,180.81,41240.0
2019-05-23 13-43,180.79,180.79,180.79,180.79,18075.0
2019-05-23 13-44,180.793,180.793,180.793,180.793,8988.0
2019-05-23 13-45,180.915,180.915,180.915,180.915,18616.0
2019-05-23 13-46,180.92,180.92,180.92,180.92,21053.0
2019-05-23 13-47,180.84,180.84,180.84,180.84,12167.0
2019-05-23 13-48,180.71,180.71,180.71,180.71,13099.0
2019-05-23 13-49,180.7202,180.7202,180.7202,180.7202,14990.0
2019-05-23 13-50,180.55,180.55,180.55,180.55,35886.0
2019-05-23 13-51,180.44,180.44,180.44,180.44,28936.0
2019-05-23 13-52,180.39,180.39,180.39,180.39,19481.0
2019-05-23 13-53,180.48,180.48,180.48,180.48,18937.0
2019-05-23 13-54,180.25,180.25,180.25,180.25,35379.0
2019-05-23 13-55,180.3,180.3,180.3,180.3,21844.0
2019-05-23 13-56,180.3,180.3,180.3,180.3,0.0
2019-05-23 13-57,180.5,180.5,180.5,180.5,46502.0
2019-05-23 13-58,180.5,180.5,180.5,180.5,0.0
2019-05-23 13-59,180.67,180.67,180.67,180.67,29992.0
2019-05-23 14-00,180.55,180.55,180.55,180.55,7590.0
2019-05-23 14-01,180.53900000000002,180.53900000000002,180.53900000000002,180.53900000000002,17824.0
2019-05-23 14-02,180.56,180.56,180.56,180.56,14966.0
2019-05-23 14-03,180.52,180.52,180.52,180.52,29181.0
2019-05-23 14-04,180.475,180.475,180.475,180.475,19512.0
2019-05-23 14-05,180.33,180.33,180.33,180.33,31053.0
2019-05-23 14-06,180.32,180.32,180.32,180.32,13705.0
2019-05-23 14-07,180.11,180.11,180.11,180.11,29477.0
2019-05-23 14-08,180.09,180.09,180.09,180.09,30527.0
2019-05-23 14-09,180.1394,180.1394,180.1394,180.1394,22149.0
2019-05-23 14-10,180.06,180.06,180.06,180.06,34215.0
2019-05-23 14-11,179.8601,179.8601,179.8601,179.8601,110081.0
2019-05-23 14-12,179.89,179.89,179.89,179.89,40694.0
2019-05-23 14-13,179.935,179.935,179.935,179.935,29334.0
2019-05-23 14-14,179.93,179.93,179.93,179.93,28482.0
2019-05-23 14-15,180.06,180.06,180.06,180.06,40399.0
2019-05-23 14-16,180.08,180.08,180.08,180.08,22385.0
2019-05-23 14-17,180.025,180.025,180.025,180.025,17504.0
2019-05-23 14-18,180.09,180.09,180.09,180.09,20638.0
2019-05-23 14-19,180.04,180.04,180.04,180.04,34831.0
2019-05-23 14-20,180.09,180.09,180.09,180.09,17941.0
2019-05-23 14-21,180.025,180.025,180.025,180.025,37385.0
2019-05-23 14-22,180.2054,180.2054,180.2054,180.2054,35600.0
2019-05-23 14-23,180.11,180.11,180.11,180.11,27851.0
2019-05-23 14-24,180.21,180.21,180.21,180.21,18853.0
2019-05-23 14-25,180.11,180.11,180.11,180.11,23807.0
2019-05-23 14-26,180.03,180.03,180.03,180.03,23567.0
2019-05-23 14-27,180.03,180.03,180.03,180.03,32482.0
2019-05-23 14-28,180.01,180.01,180.01,180.01,22136.0
2019-05-23 14-29,179.955,179.955,179.955,179.955,24083.0
2019-05-23 14-30,179.80900000000003,179.80900000000003,179.80900000000003,179.80900000000003,48018.0
2019-05-23 14-31,179.78,179.78,179.78,179.78,58008.0
2019-05-23 14-32,179.795,179.795,179.795,179.795,32304.0
2019-05-23 14-33,179.87,179.87,179.87,179.87,12443.0
2019-05-23 14-34,179.81,179.81,179.81,179.81,16427.0
2019-05-23 14-35,179.94,179.94,179.94,179.94,33511.0
2019-05-23 14-36,180.0106,180.0106,180.0106,180.0106,36026.0
2019-05-23 14-37,179.88,179.88,179.88,179.88,20253.0
2019-05-23 14-38,179.88,179.88,179.88,179.88,0.0
2019-05-23 14-39,179.7559,179.7559,179.7559,179.7559,57493.0
2019-05-23 14-40,179.89,179.89,179.89,179.89,41580.0
2019-05-23 14-41,179.82,179.82,179.82,179.82,23973.0
2019-05-23 14-42,179.85,179.85,179.85,179.85,35713.0
2019-05-23 14-43,179.815,179.815,179.815,179.815,18976.0
2019-05-23 14-44,179.7746,179.7746,179.7746,179.7746,40290.0
2019-05-23 14-45,179.97,179.97,179.97,179.97,14322.0
2019-05-23 14-46,179.95,179.95,179.95,179.95,57474.0
2019-05-23 14-47,180.07,180.07,180.07,180.07,23123.0
2019-05-23 14-48,180.07,180.07,180.07,180.07,0.0
2019-05-23 14-49,180.04,180.04,180.04,180.04,39777.0
2019-05-23 14-50,179.98,179.98,179.98,179.98,13073.0
2019-05-23 14-51,179.96,179.96,179.96,179.96,23744.0
2019-05-23 14-52,180.0,180.0,180.0,180.0,14504.0
2019-05-23 14-53,179.98,179.98,179.98,179.98,18346.0
2019-05-23 14-54,180.05,180.05,180.05,180.05,15933.0
2019-05-23 14-55,180.1398,180.1398,180.1398,180.1398,20510.0
2019-05-23 14-56,180.13,180.13,180.13,180.13,20792.0
2019-05-23 14-57,180.04,180.04,180.04,180.04,13411.0
2019-05-23 14-58,180.04,180.04,180.04,180.04,0.0
2019-05-23 14-59,180.045,180.045,180.045,180.045,38700.0
2019-05-23 15-00,180.13,180.13,180.13,180.13,17301.0
2019-05-23 15-01,179.92,179.92,179.92,179.92,22648.0
2019-05-23 15-02,179.95,179.95,179.95,179.95,31596.0
2019-05-23 15-03,179.91,179.91,179.91,179.91,16054.0
2019-05-23 15-04,179.92,179.92,179.92,179.92,19847.0
2019-05-23 15-05,180.02,180.02,180.02,180.02,5952.0
2019-05-23 15-06,180.0101,180.0101,180.0101,180.0101,19524.0
2019-05-23 15-07,179.88,179.88,179.88,179.88,19937.0
2019-05-23 15-08,179.86,179.86,179.86,179.86,26909.0
2019-05-23 15-09,179.91,179.91,179.91,179.91,13807.0
2019-05-23 15-10,179.94,179.94,179.94,179.94,11610.0
2019-05-23 15-11,180.08,180.08,180.08,180.08,27698.0
2019-05-23 15-12,180.0265,180.0265,180.0265,180.0265,41741.0
2019-05-23 15-13,180.1,180.1,180.1,180.1,26615.0
2019-05-23 15-14,180.1261,180.1261,180.1261,180.1261,37760.0
2019-05-23 15-15,180.1261,180.1261,180.1261,180.1261,0.0
2019-05-23 15-16,180.16,180.16,180.16,180.16,44874.0
2019-05-23 15-17,180.28,180.28,180.28,180.28,32676.0
2019-05-23 15-18,180.51,180.51,180.51,180.51,48985.0
2019-05-23 15-19,180.54,180.54,180.54,180.54,27701.0
2019-05-23 15-20,180.6,180.6,180.6,180.6,42436.0
2019-05-23 15-21,180.86,180.86,180.86,180.86,58623.0
2019-05-23 15-22,180.86,180.86,180.86,180.86,60554.0
2019-05-23 15-23,180.86,180.86,180.86,180.86,27949.0
2019-05-23 15-24,180.85,180.85,180.85,180.85,14820.0
2019-05-23 15-25,180.618,180.618,180.618,180.618,45424.0
2019-05-23 15-26,180.88,180.88,180.88,180.88,31694.0
2019-05-23 15-27,180.88,180.88,180.88,180.88,0.0
2019-05-23 15-28,181.17,181.17,181.17,181.17,48608.0
2019-05-23 15-29,181.08,181.08,181.08,181.08,44172.0
2019-05-23 15-30,181.08,181.08,181.08,181.08,0.0
2019-05-23 15-31,181.13,181.13,181.13,181.13,69075.0
2019-05-23 15-32,181.11,181.11,181.11,181.11,20324.0
2019-05-23 15-33,181.12,181.12,181.12,181.12,29090.0
2019-05-23 15-34,181.1792,181.1792,181.1792,181.1792,26643.0
2019-05-23 15-35,181.16,181.16,181.16,181.16,32416.0
2019-05-23 15-36,181.13,181.13,181.13,181.13,41379.0
2019-05-23 15-37,181.02,181.02,181.02,181.02,28714.0
2019-05-23 15-38,181.11,181.11,181.11,181.11,32631.0
2019-05-23 15-39,181.0,181.0,181.0,181.0,21757.0
2019-05-23 15-40,180.77,180.77,180.77,180.77,68334.0
2019-05-23 15-41,180.65,180.65,180.65,180.65,47962.0
2019-05-23 15-42,180.84,180.84,180.84,180.84,31824.0
2019-05-23 15-43,180.65,180.65,180.65,180.65,46603.0
2019-05-23 15-44,180.63,180.63,180.63,180.63,51276.0
2019-05-23 15-45,180.63,180.63,180.63,180.63,27526.0
2019-05-23 15-46,180.72,180.72,180.72,180.72,37835.0
2019-05-23 15-47,180.46,180.46,180.46,180.46,49325.0
2019-05-23 15-48,180.8,180.8,180.8,180.8,72869.0
2019-05-23 15-49,180.54,180.54,180.54,180.54,60274.0
2019-05-23 15-50,180.33,180.33,180.33,180.33,42894.0
2019-05-23 15-51,180.52,180.52,180.52,180.52,41310.0
2019-05-23 15-52,180.46,180.46,180.46,180.46,52783.0
2019-05-23 15-53,180.53,180.53,180.53,180.53,80826.0
2019-05-23 15-54,180.65,180.65,180.65,180.65,73760.0
2019-05-23 15-55,180.885,180.885,180.885,180.885,149968.0
2019-05-23 15-56,180.96,180.96,180.96,180.96,113565.0
2019-05-23 15-57,180.81,180.81,180.81,180.81,69483.0
2019-05-23 15-58,180.775,180.775,180.775,180.775,88881.0
2019-05-23 15-59,180.72,180.72,180.72,180.72,109648.0
2019-05-23 16-00,180.87,180.87,180.87,180.87,1329217.0
2019-05-24 09-30,182.33,182.33,182.33,182.33,52681.0
2019-05-24 09-31,182.9498,182.9498,182.9498,182.9498,262546.0
2019-05-24 09-33,182.75,182.75,182.75,182.75,101459.0
2019-05-24 09-34,182.88,182.88,182.88,182.88,60457.0
2019-05-24 09-35,183.0358,183.0358,183.0358,183.0358,73078.0
2019-05-24 09-36,183.105,183.105,183.105,183.105,63016.0
2019-05-24 09-37,182.8996,182.8996,182.8996,182.8996,75419.0
2019-05-24 09-38,182.6199,182.6199,182.6199,182.6199,50445.0
2019-05-24 09-39,182.75,182.75,182.75,182.75,50428.0
2019-05-24 09-40,182.74,182.74,182.74,182.74,49985.0
2019-05-24 09-41,183.28,183.28,183.28,183.28,67265.0
2019-05-24 09-42,183.1727,183.1727,183.1727,183.1727,28262.0
2019-05-24 09-43,183.3167,183.3167,183.3167,183.3167,38525.0
2019-05-24 09-44,183.47,183.47,183.47,183.47,58589.0
2019-05-24 09-45,183.51,183.51,183.51,183.51,67207.0
2019-05-24 09-46,183.36,183.36,183.36,183.36,43202.0
2019-05-24 09-47,183.321,183.321,183.321,183.321,44492.0
2019-05-24 09-48,183.32,183.32,183.32,183.32,46921.0
2019-05-24 09-49,183.32,183.32,183.32,183.32,0.0
2019-05-24 09-50,183.09,183.09,183.09,183.09,67329.0
2019-05-24 09-51,183.13,183.13,183.13,183.13,29241.0
2019-05-24 09-52,183.28,183.28,183.28,183.28,39890.0
2019-05-24 09-53,183.15,183.15,183.15,183.15,25182.0
2019-05-24 09-54,183.08,183.08,183.08,183.08,36530.0
2019-05-24 09-55,182.985,182.985,182.985,182.985,35981.0
2019-05-24 09-56,182.92,182.92,182.92,182.92,53042.0
2019-05-24 09-57,182.92,182.92,182.92,182.92,0.0
2019-05-24 09-58,182.895,182.895,182.895,182.895,64976.0
2019-05-24 09-59,182.8942,182.8942,182.8942,182.8942,19885.0
2019-05-24 10-00,182.7,182.7,182.7,182.7,60200.0
2019-05-24 10-01,182.7,182.7,182.7,182.7,0.0
2019-05-24 10-02,183.23,183.23,183.23,183.23,97527.0
2019-05-24 10-03,183.19,183.19,183.19,183.19,30219.0
2019-05-24 10-04,183.27,183.27,183.27,183.27,25426.0
2019-05-24 10-05,183.11,183.11,183.11,183.11,14660.0
2019-05-24 10-06,183.03,183.03,183.03,183.03,14129.0
2019-05-24 10-07,183.02,183.02,183.02,183.02,17393.0
2019-05-24 10-08,182.96,182.96,182.96,182.96,10839.0
2019-05-24 10-09,183.13,183.13,183.13,183.13,21149.0
2019-05-24 10-10,182.98,182.98,182.98,182.98,17385.0
2019-05-24 10-11,183.09,183.09,183.09,183.09,9121.0
2019-05-24 10-12,183.19,183.19,183.19,183.19,27413.0
2019-05-24 10-13,183.19,183.19,183.19,183.19,0.0
2019-05-24 10-14,183.36,183.36,183.36,183.36,55039.0
2019-05-24 10-15,183.185,183.185,183.185,183.185,40573.0
2019-05-24 10-16,183.2675,183.2675,183.2675,183.2675,15574.0
2019-05-24 10-17,183.32,183.32,183.32,183.32,14897.0
2019-05-24 10-18,183.32,183.32,183.32,183.32,0.0
2019-05-24 10-19,183.32,183.32,183.32,183.32,50595.0
2019-05-24 10-20,183.39,183.39,183.39,183.39,18173.0
2019-05-24 10-21,183.49,183.49,183.49,183.49,14514.0
2019-05-24 10-22,183.45,183.45,183.45,183.45,28829.0
2019-05-24 10-23,183.3829,183.3829,183.3829,183.3829,12124.0
2019-05-24 10-24,183.5227,183.5227,183.5227,183.5227,13539.0
2019-05-24 10-25,183.39,183.39,183.39,183.39,30383.0
2019-05-24 10-26,183.33,183.33,183.33,183.33,24046.0
2019-05-24 10-27,183.12,183.12,183.12,183.12,15738.0
2019-05-24 10-28,183.055,183.055,183.055,183.055,21342.0
2019-05-24 10-29,182.84,182.84,182.84,182.84,27542.0
2019-05-24 10-30,182.6159,182.6159,182.6159,182.6159,29522.0
2019-05-24 10-31,182.3,182.3,182.3,182.3,55432.0
2019-05-24 10-32,182.3465,182.3465,182.3465,182.3465,29559.0
2019-05-24 10-33,182.31,182.31,182.31,182.31,21554.0
2019-05-24 10-34,182.49,182.49,182.49,182.49,7830.0
2019-05-24 10-35,182.48,182.48,182.48,182.48,21410.0
2019-05-24 10-36,182.25,182.25,182.25,182.25,20532.0
2019-05-24 10-37,182.25,182.25,182.25,182.25,0.0
2019-05-24 10-38,182.199,182.199,182.199,182.199,45535.0
2019-05-24 10-39,182.27,182.27,182.27,182.27,20535.0
2019-05-24 10-40,182.38,182.38,182.38,182.38,17782.0
2019-05-24 10-41,182.395,182.395,182.395,182.395,24373.0
2019-05-24 10-42,182.39,182.39,182.39,182.39,14560.0
2019-05-24 10-43,182.48,182.48,182.48,182.48,9598.0
2019-05-24 10-44,182.4774,182.4774,182.4774,182.4774,24517.0
2019-05-24 10-45,182.56,182.56,182.56,182.56,22810.0
2019-05-24 10-46,182.58,182.58,182.58,182.58,81006.0
2019-05-24 10-47,182.465,182.465,182.465,182.465,18388.0
2019-05-24 10-48,182.16,182.16,182.16,182.16,20545.0
2019-05-24 10-49,182.16,182.16,182.16,182.16,0.0
2019-05-24 10-50,182.0118,182.0118,182.0118,182.0118,46684.0
2019-05-24 10-51,182.04,182.04,182.04,182.04,24240.0
2019-05-24 10-52,181.97,181.97,181.97,181.97,10094.0
2019-05-24 10-53,181.91,181.91,181.91,181.91,40548.0
2019-05-24 10-54,181.894,181.894,181.894,181.894,59582.0
2019-05-24 10-55,181.92,181.92,181.92,181.92,27359.0
2019-05-24 10-56,182.03,182.03,182.03,182.03,11187.0
2019-05-24 10-57,182.05,182.05,182.05,182.05,13066.0
2019-05-24 10-58,182.0501,182.0501,182.0501,182.0501,11549.0
2019-05-24 10-59,182.11,182.11,182.11,182.11,11365.0
2019-05-24 11-00,181.9508,181.9508,181.9508,181.9508,9998.0
2019-05-24 11-01,182.06,182.06,182.06,182.06,20974.0
2019-05-24 11-02,182.08,182.08,182.08,182.08,12495.0
2019-05-24 11-03,182.0588,182.0588,182.0588,182.0588,31703.0
2019-05-24 11-04,182.0365,182.0365,182.0365,182.0365,31782.0
2019-05-24 11-05,181.9046,181.9046,181.9046,181.9046,18783.0
2019-05-24 11-06,181.9996,181.9996,181.9996,181.9996,19496.0
2019-05-24 11-07,182.01,182.01,182.01,182.01,22393.0
2019-05-24 11-08,182.06,182.06,182.06,182.06,18382.0
2019-05-24 11-09,181.95,181.95,181.95,181.95,23439.0
2019-05-24 11-10,181.9,181.9,181.9,181.9,18287.0
2019-05-24 11-11,181.55,181.55,181.55,181.55,24795.0
2019-05-24 11-12,181.52,181.52,181.52,181.52,29641.0
2019-05-24 11-13,181.71,181.71,181.71,181.71,18356.0
2019-05-24 11-14,181.7122,181.7122,181.7122,181.7122,6504.0
2019-05-24 11-15,181.7,181.7,181.7,181.7,7529.0
2019-05-24 11-16,181.61,181.61,181.61,181.61,18172.0
2019-05-24 11-17,181.5016,181.5016,181.5016,181.5016,8489.0
2019-05-24 11-18,181.46,181.46,181.46,181.46,13461.0
2019-05-24 11-19,181.46,181.46,181.46,181.46,0.0
2019-05-24 11-20,181.585,181.585,181.585,181.585,28598.0
2019-05-24 11-21,181.76,181.76,181.76,181.76,18923.0
2019-05-24 11-22,181.8859,181.8859,181.8859,181.8859,20332.0
2019-05-24 11-23,181.97,181.97,181.97,181.97,15843.0
2019-05-24 11-24,181.97,181.97,181.97,181.97,0.0
2019-05-24 11-25,182.01,182.01,182.01,182.01,12571.0
2019-05-24 11-26,181.91,181.91,181.91,181.91,5478.0
2019-05-24 11-27,181.8446,181.8446,181.8446,181.8446,9100.0
2019-05-24 11-28,181.8446,181.8446,181.8446,181.8446,0.0
2019-05-24 11-29,181.75,181.75,181.75,181.75,28743.0
2019-05-24 11-30,181.9,181.9,181.9,181.9,5247.0
2019-05-24 11-31,181.9407,181.9407,181.9407,181.9407,7784.0
2019-05-24 11-32,181.98,181.98,181.98,181.98,24730.0
2019-05-24 11-33,181.97,181.97,181.97,181.97,8022.0
2019-05-24 11-34,182.15,182.15,182.15,182.15,15205.0
2019-05-24 11-35,182.13,182.13,182.13,182.13,17592.0
2019-05-24 11-36,182.11,182.11,182.11,182.11,23231.0
2019-05-24 11-37,182.1492,182.1492,182.1492,182.1492,12950.0
2019-05-24 11-38,181.94,181.94,181.94,181.94,45310.0
2019-05-24 11-39,182.13,182.13,182.13,182.13,10355.0
2019-05-24 11-40,182.22,182.22,182.22,182.22,15649.0
2019-05-24 11-41,182.19,182.19,182.19,182.19,11564.0
2019-05-24 11-42,182.19,182.19,182.19,182.19,0.0
2019-05-24 11-43,182.26,182.26,182.26,182.26,30428.0
2019-05-24 11-44,182.3362,182.3362,182.3362,182.3362,10282.0
2019-05-24 11-45,182.25,182.25,182.25,182.25,18861.0
2019-05-24 11-46,182.25,182.25,182.25,182.25,0.0
2019-05-24 11-47,182.27,182.27,182.27,182.27,17937.0
2019-05-24 11-48,182.17,182.17,182.17,182.17,10202.0
2019-05-24 11-49,182.25,182.25,182.25,182.25,7176.0
2019-05-24 11-50,182.34,182.34,182.34,182.34,14593.0
2019-05-24 11-51,182.26,182.26,182.26,182.26,7306.0
2019-05-24 11-52,182.31,182.31,182.31,182.31,18187.0
2019-05-24 11-53,182.38,182.38,182.38,182.38,5642.0
2019-05-24 11-54,182.33,182.33,182.33,182.33,8729.0
2019-05-24 11-55,182.29,182.29,182.29,182.29,16558.0
2019-05-24 11-56,182.4416,182.4416,182.4416,182.4416,13601.0
2019-05-24 11-57,182.33,182.33,182.33,182.33,11629.0
2019-05-24 11-58,182.27,182.27,182.27,182.27,14200.0
2019-05-24 11-59,182.31,182.31,182.31,182.31,9143.0
2019-05-24 12-00,182.32,182.32,182.32,182.32,16204.0
2019-05-24 12-01,182.17,182.17,182.17,182.17,9680.0
