alert,felt,mag,magType,place,time,title,tsunami,type,parsed_place
,,2.1,ml,"70km SSW of Kaktovik, Alaska",1537422540451,"M 2.1 - 70km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,2.5,ml,"68km NNW of Valdez, Alaska",1537422501959,"M 2.5 - 68km NNW of Valdez, Alaska",0,earthquake,Alaska
green,,5.5,mb,"132km SW of Dadali, Solomon Islands",1537422457310,"M 5.5 - 132km SW of Dadali, Solomon Islands",0,earthquake,Solomon Islands
,,2.2,ml,"83km W of Larsen Bay, Alaska",1537422387743,"M 2.2 - 83km W of Larsen Bay, Alaska",0,earthquake,Alaska
,,2.2,ml,"57km ENE of Cantwell, Alaska",1537422126461,"M 2.2 - 57km ENE of Cantwell, Alaska",0,earthquake,Alaska
,,0.2,ml,"30km E of Hawthorne, Nevada",1537421842854,"M 0.2 - 30km E of Hawthorne, Nevada",0,earthquake,Nevada
,,1.4,ml,"25km ENE of Talkeetna, Alaska",1537421810869,"M 1.4 - 25km ENE of Talkeetna, Alaska",0,earthquake,Alaska
,,1.8,ml,"45km S of Cantwell, Alaska",1537421742372,"M 1.8 - 45km S of Cantwell, Alaska",0,earthquake,Alaska
,,2.3,ml,"66km SSW of Kaktovik, Alaska",1537420996054,"M 2.3 - 66km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.44,ml,"13km WNW of Calipatria, CA",1537420786580,"M 1.4 - 13km WNW of Calipatria, CA",0,earthquake,California
,,1.9,ml,"130km SSE of Prudhoe Bay, Alaska",1537420727416,"M 1.9 - 130km SSE of Prudhoe Bay, Alaska",0,earthquake,Alaska
,,1.28,md,"10km SE of Pinnacles, CA",1537420479240,"M 1.3 - 10km SE of Pinnacles, CA",0,earthquake,California
,,2.26,md,"4km N of Blytheville, Arkansas",1537420298840,"M 2.3 - 4km N of Blytheville, Arkansas",0,earthquake,Arkansas
,,2.8,ml,"94km W of Alakanuk, Alaska",1537419402507,"M 2.8 - 94km W of Alakanuk, Alaska",0,earthquake,Alaska
,,1.4,ml,"26km WNW of Anchor Point, Alaska",1537419375435,"M 1.4 - 26km WNW of Anchor Point, Alaska",0,earthquake,Alaska
,2.0,5.4,mb,"73km N of Anatahan, Northern Mariana Islands",1537419333020,"M 5.4 - 73km N of Anatahan, Northern Mariana Islands",0,earthquake,Northern Mariana Islands
,,1.7,ml,"81km NW of Talkeetna, Alaska",1537418897478,"M 1.7 - 81km NW of Talkeetna, Alaska",0,earthquake,Alaska
,,2.3,ml,"116km NNW of Arctic Village, Alaska",1537418634105,"M 2.3 - 116km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.4,ml,"144km SE of McGrath, Alaska",1537418304105,"M 1.4 - 144km SE of McGrath, Alaska",0,earthquake,Alaska
,,1.4,ml,"16km ESE of Cohoe, Alaska",1537418285179,"M 1.4 - 16km ESE of Cohoe, Alaska",0,earthquake,Alaska
,,1.04,md,"4km WNW of The Geysers, CA",1537417960210,"M 1.0 - 4km WNW of The Geysers, CA",0,earthquake,California
,,1.1,ml,"43km NNE of Sutton-Alpine, Alaska",1537417371478,"M 1.1 - 43km NNE of Sutton-Alpine, Alaska",0,earthquake,Alaska
,,0.7,ml,"48km NNE of North Pole, Alaska",1537417313338,"M 0.7 - 48km NNE of North Pole, Alaska",0,earthquake,Alaska
,,1.2,ml,"94km W of Cape Yakataga, Alaska",1537416710050,"M 1.2 - 94km W of Cape Yakataga, Alaska",0,earthquake,Alaska
,,4.6,mb,Socotra region,1537416602540,M 4.6 - Socotra region,0,earthquake,Socotra
,,1.14,ml,"22km NNW of Elgin, Oregon",1537416562880,"M 1.1 - 22km NNW of Elgin, Oregon",0,earthquake,Oregon
,,1.83,ml,"13km SE of Volcano, Hawaii",1537416223080,"M 1.8 - 13km SE of Volcano, Hawaii",0,earthquake,Hawaii
,,-0.28,ml,"55km SSW of Redoubt Volcano, Alaska",1537416140400,"M -0.3 - 55km SSW of Redoubt Volcano, Alaska",0,earthquake,Alaska
,,0.67,ml,"10km NE of Aguanga, CA",1537415828570,"M 0.7 - 10km NE of Aguanga, CA",0,earthquake,California
,,0.62,ml,"10km NE of Aguanga, CA",1537415326090,"M 0.6 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.5,ml,"63km SE of Whittier, Alaska",1537415298356,"M 1.5 - 63km SE of Whittier, Alaska",0,earthquake,Alaska
,,2.2,ml,"96km SW of Kaktovik, Alaska",1537414988833,"M 2.2 - 96km SW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.09,ml,"9km NE of Aguanga, CA",1537414539450,"M 1.1 - 9km NE of Aguanga, CA",0,earthquake,California
,,2.1,ml,"125km NW of Arctic Village, Alaska",1537414456482,"M 2.1 - 125km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.37,ml,"8km ENE of Aguanga, CA",1537414245860,"M 0.4 - 8km ENE of Aguanga, CA",0,earthquake,California
,,1.4,ml,"58km ENE of Cape Yakataga, Alaska",1537413431567,"M 1.4 - 58km ENE of Cape Yakataga, Alaska",0,earthquake,Alaska
,,2.06,md,"41km ESE of Pahala, Hawaii",1537413173690,"M 2.1 - 41km ESE of Pahala, Hawaii",0,earthquake,Hawaii
,,1.1,ml,"81km ENE of Cape Yakataga, Alaska",1537412742900,"M 1.1 - 81km ENE of Cape Yakataga, Alaska",0,earthquake,Alaska
,,0.3,ml,"29km ESE of Hawthorne, Nevada",1537412239486,"M 0.3 - 29km ESE of Hawthorne, Nevada",0,earthquake,Nevada
,,1.3,ml,"66km ENE of Sutton-Alpine, Alaska",1537412170687,"M 1.3 - 66km ENE of Sutton-Alpine, Alaska",0,earthquake,Alaska
,,1.57,md,"12km NE of San Simeon, CA",1537411643690,"M 1.6 - 12km NE of San Simeon, CA",0,earthquake,California
,,1.3,ml,"21km NW of Montpelier, Idaho",1537411429810,"M 1.3 - 21km NW of Montpelier, Idaho",0,earthquake,Idaho
,,0.36,ml,"9km NE of Aguanga, CA",1537411241580,"M 0.4 - 9km NE of Aguanga, CA",0,earthquake,California
,,5.1,mb,"278km SE of Pondaguitan, Philippines",1537411002190,"M 5.1 - 278km SE of Pondaguitan, Philippines",1,earthquake,Philippines
,,0.8,ml,"61km NW of Ester, Alaska",1537410456815,"M 0.8 - 61km NW of Ester, Alaska",0,earthquake,Alaska
,,2.0,ml,"58km WSW of Talkeetna, Alaska",1537409000745,"M 2.0 - 58km WSW of Talkeetna, Alaska",0,earthquake,Alaska
,,1.71,md,"6km WNW of Huron, CA",1537408808070,"M 1.7 - 6km WNW of Huron, CA",0,earthquake,California
,,1.17,ml,"8km NNE of Borrego Springs, CA",1537408163640,"M 1.2 - 8km NNE of Borrego Springs, CA",0,earthquake,California
,,2.5,ml,"88km SSW of Kaktovik, Alaska",1537407926902,"M 2.5 - 88km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,0.8,ml,"5km E of Borrego Springs, CA",1537407661110,"M 0.8 - 5km E of Borrego Springs, CA",0,earthquake,California
,,0.29,md,"3km SW of Mammoth Lakes, CA",1537407536080,"M 0.3 - 3km SW of Mammoth Lakes, CA",0,earthquake,California
,,-0.27,ml,"38km ENE of Adak, Alaska",1537407373100,"M -0.3 - 38km ENE of Adak, Alaska",0,earthquake,Alaska
,,2.1,ml,"76km SW of Kaktovik, Alaska",1537406855312,"M 2.1 - 76km SW of Kaktovik, Alaska",0,earthquake,Alaska
,,0.88,md,"4km NNW of The Geysers, CA",1537406804310,"M 0.9 - 4km NNW of The Geysers, CA",0,earthquake,California
,,2.05,ml,"26km SE of Waikoloa, Hawaii",1537406792760,"M 2.1 - 26km SE of Waikoloa, Hawaii",0,earthquake,Hawaii
,,-0.24,ml,"27km NNW of Redoubt Volcano, Alaska",1537406012940,"M -0.2 - 27km NNW of Redoubt Volcano, Alaska",0,earthquake,Alaska
,,-0.43,ml,"42km ENE of Adak, Alaska",1537405834660,"M -0.4 - 42km ENE of Adak, Alaska",0,earthquake,Alaska
,,2.7,ml,"67km SSW of Kaktovik, Alaska",1537405427768,"M 2.7 - 67km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,0.3,ml,"13km NE of Little Lake, CA",1537405378340,"M 0.3 - 13km NE of Little Lake, CA",0,earthquake,California
,,0.69,ml,"10km NE of Aguanga, CA",1537405194570,"M 0.7 - 10km NE of Aguanga, CA",0,earthquake,California
,,-0.1,ml,"46km E of Beatty, Nevada",1537405118822,"M -0.1 - 46km E of Beatty, Nevada",0,earthquake,Nevada
,,4.2,mb,"77km NNE of Luwuk, Indonesia",1537404532860,"M 4.2 - 77km NNE of Luwuk, Indonesia",0,earthquake,Indonesia
,,1.82,md,"6km NW of The Geysers, CA",1537404526560,"M 1.8 - 6km NW of The Geysers, CA",0,earthquake,California
,,0.88,md,"6km WNW of The Geysers, CA",1537404426850,"M 0.9 - 6km WNW of The Geysers, CA",0,earthquake,California
,,0.81,ml,"5km SSE of Idyllwild, CA",1537404223970,"M 0.8 - 5km SSE of Idyllwild, CA",0,earthquake,California
,,1.0,ml,"66km N of Pahrump, Nevada",1537404207864,"M 1.0 - 66km N of Pahrump, Nevada",0,earthquake,Nevada
,,1.32,ml,"10km S of Idyllwild, CA",1537404091300,"M 1.3 - 10km S of Idyllwild, CA",0,earthquake,California
,,1.61,md,"5km W of Mammoth Lakes, CA",1537403585240,"M 1.6 - 5km W of Mammoth Lakes, CA",0,earthquake,California
,,1.9,ml,"29km SW of La Jolla, CA",1537402801940,"M 1.9 - 29km SW of La Jolla, CA",0,earthquake,California
,,4.3,mb,Northern Mid-Atlantic Ridge,1537402124050,M 4.3 - Northern Mid-Atlantic Ridge,0,earthquake,Northern Mid-Atlantic Ridge
,,0.96,ml,"0km NNW of La Habra, CA",1537401573100,"M 1.0 - 0km NNW of La Habra, CA",0,earthquake,California
,,0.75,ml,"8km NE of Aguanga, CA",1537400913540,"M 0.8 - 8km NE of Aguanga, CA",0,earthquake,California
,,4.2,mb,"99km SE of Pondaguitan, Philippines",1537400446800,"M 4.2 - 99km SE of Pondaguitan, Philippines",0,earthquake,Philippines
,,1.3,ml,"127km SSE of Coldfoot, Alaska",1537400181312,"M 1.3 - 127km SSE of Coldfoot, Alaska",0,earthquake,Alaska
,,-0.42,ml,"56km SSW of Redoubt Volcano, Alaska",1537400075030,"M -0.4 - 56km SSW of Redoubt Volcano, Alaska",0,earthquake,Alaska
,,0.91,md,"7km NW of The Geysers, CA",1537399946350,"M 0.9 - 7km NW of The Geysers, CA",0,earthquake,California
,,0.57,md,"9km NW of The Geysers, CA",1537399711790,"M 0.6 - 9km NW of The Geysers, CA",0,earthquake,California
,,0.87,md,"7km WNW of The Geysers, CA",1537399394180,"M 0.9 - 7km WNW of The Geysers, CA",0,earthquake,California
,,1.39,ml,"21km W of Dutch Harbor, Alaska",1537399309360,"M 1.4 - 21km W of Dutch Harbor, Alaska",0,earthquake,Alaska
,,0.91,md,"6km WNW of Cobb, CA",1537398628940,"M 0.9 - 6km WNW of Cobb, CA",0,earthquake,California
,,0.7,ml,"9km NE of Aguanga, CA",1537398453600,"M 0.7 - 9km NE of Aguanga, CA",0,earthquake,California
,,0.4,ml,"5km E of Whitehall, Montana",1537398281820,"M 0.4 Quarry Blast - 5km E of Whitehall, Montana",0,quarry blast,Montana
,,1.33,md,"12km S of Volcano, Hawaii",1537398230010,"M 1.3 - 12km S of Volcano, Hawaii",0,earthquake,Hawaii
,,1.42,ml,"1km W of Sweet Home, Oregon",1537398150570,"M 1.4 Explosion - 1km W of Sweet Home, Oregon",0,explosion,Oregon
,,0.4,ml,"4km WSW of Tahoe Vista, California",1537398067319,"M 0.4 - 4km WSW of Tahoe Vista, California",0,earthquake,California
,,4.0,mb,"13km NNE of Marazy, Azerbaijan",1537397867680,"M 4.0 - 13km NNE of Marazy, Azerbaijan",0,earthquake,Azerbaijan
,,0.67,md,"9km E of Cloverdale, CA",1537397755500,"M 0.7 - 9km E of Cloverdale, CA",0,earthquake,California
,,2.4,ml,"124km SSE of Prudhoe Bay, Alaska",1537397253961,"M 2.4 - 124km SSE of Prudhoe Bay, Alaska",0,earthquake,Alaska
,,1.96,ml,"6km ESE of Wofford Heights, CA",1537397247670,"M 2.0 - 6km ESE of Wofford Heights, CA",0,earthquake,California
,,0.68,ml,"9km NE of Aguanga, CA",1537397004150,"M 0.7 - 9km NE of Aguanga, CA",0,earthquake,California
,,0.93,md,"18km S of Nephi, Utah",1537396748050,"M 0.9 - 18km S of Nephi, Utah",0,earthquake,Utah
,,1.1,ml,"50km N of Fort Irwin, California",1537396268665,"M 1.1 - 50km N of Fort Irwin, California",0,earthquake,California
,,-0.22,ml,"101km ESE of King Salmon, Alaska",1537395828230,"M -0.2 - 101km ESE of King Salmon, Alaska",0,earthquake,Alaska
,,1.2,ml,"68km WNW of Talkeetna, Alaska",1537395638632,"M 1.2 - 68km WNW of Talkeetna, Alaska",0,earthquake,Alaska
,,0.29,ml,"37km SSE of Morton, Washington",1537395566160,"M 0.3 - 37km SSE of Morton, Washington",0,earthquake,Washington
,,1.7,ml,"83km SSE of Old Iliamna, Alaska",1537395352122,"M 1.7 - 83km SSE of Old Iliamna, Alaska",0,earthquake,Alaska
,,3.9,ml,"76km SSW of Kaktovik, Alaska",1537395162773,"M 3.9 - 76km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,2.1,ml,"72km SSW of Kaktovik, Alaska",1537395041544,"M 2.1 - 72km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,0.97,ml,"3km NNW of La Verne, CA",1537394742570,"M 1.0 - 3km NNW of La Verne, CA",0,earthquake,California
,,1.1,ml,"66km E of Cape Yakataga, Alaska",1537394170671,"M 1.1 - 66km E of Cape Yakataga, Alaska",0,earthquake,Alaska
,,0.22,ml,"9km NE of Aguanga, CA",1537394122070,"M 0.2 - 9km NE of Aguanga, CA",0,earthquake,California
,,4.4,mb,"129km NNE of Bristol Island, South Sandwich Islands",1537393632950,"M 4.4 - 129km NNE of Bristol Island, South Sandwich Islands",0,earthquake,South Sandwich Islands
,,1.51,md,"5km WNW of San Ardo, CA",1537393274090,"M 1.5 - 5km WNW of San Ardo, CA",0,earthquake,California
,,0.62,ml,"2km E of Diamond Bar, CA",1537392748280,"M 0.6 - 2km E of Diamond Bar, CA",0,earthquake,California
,,-0.87,ml,"14km W of Akutan, Alaska",1537392629450,"M -0.9 - 14km W of Akutan, Alaska",0,earthquake,Alaska
,,1.14,ml,"17km ESE of Julian, CA",1537392409510,"M 1.1 - 17km ESE of Julian, CA",0,earthquake,California
,,4.2,mb,"39km NE of Misawa, Japan",1537392267190,"M 4.2 - 39km NE of Misawa, Japan",0,earthquake,Japan
,,-0.06,md,"34km ENE of Pablo, Montana",1537391293250,"M -0.1 - 34km ENE of Pablo, Montana",0,earthquake,Montana
,,1.3,ml,"43km NE of Whittier, Alaska",1537391250415,"M 1.3 - 43km NE of Whittier, Alaska",0,earthquake,Alaska
,,1.5,ml,"20km ENE of Talkeetna, Alaska",1537390744955,"M 1.5 - 20km ENE of Talkeetna, Alaska",0,earthquake,Alaska
,,1.75,ml,"4km SW of Volcano, Hawaii",1537390081880,"M 1.8 - 4km SW of Volcano, Hawaii",0,earthquake,Hawaii
,,1.4,ml,"110km E of Yakutat, Alaska",1537390021786,"M 1.4 - 110km E of Yakutat, Alaska",0,earthquake,Alaska
,,4.0,mb,Fiji region,1537389754960,M 4.0 - Fiji region,0,earthquake,Fiji
,,4.2,mb,"97km NNW of Madang, Papua New Guinea",1537389324620,"M 4.2 - 97km NNW of Madang, Papua New Guinea",0,earthquake,Papua New Guinea
,,1.68,ml,"5km WSW of Volcano, Hawaii",1537388684230,"M 1.7 - 5km WSW of Volcano, Hawaii",0,earthquake,Hawaii
,,1.6,ml,"11km NW of Ely, Nevada",1537388560865,"M 1.6 Explosion - 11km NW of Ely, Nevada",0,explosion,Nevada
,,0.7,ml,"38km WNW of Willow, Alaska",1537388511544,"M 0.7 - 38km WNW of Willow, Alaska",0,earthquake,Alaska
,,1.3,ml,"22km NNE of Badger, Alaska",1537388139462,"M 1.3 - 22km NNE of Badger, Alaska",0,earthquake,Alaska
,,3.1,ml,"78km SSW of Kaktovik, Alaska",1537387779636,"M 3.1 - 78km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,4.4,mb,South of the Kermadec Islands,1537387667670,M 4.4 - South of the Kermadec Islands,0,earthquake,Kermadec Islands
,,0.82,md,"20km NW of Rockport, Washington",1537387445610,"M 0.8 - 20km NW of Rockport, Washington",0,earthquake,Washington
,,1.18,ml,"7km E of Lebec, CA",1537387432390,"M 1.2 Quarry Blast - 7km E of Lebec, CA",0,quarry blast,California
,,4.6,mb,"72km W of Tobelo, Indonesia",1537386836930,"M 4.6 - 72km W of Tobelo, Indonesia",0,earthquake,Indonesia
,,2.1,ml,"130km NW of Arctic Village, Alaska",1537386432116,"M 2.1 - 130km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,2.0,ml,"130km NNW of Arctic Village, Alaska",1537386299325,"M 2.0 - 130km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.31,md,"8km ENE of Mammoth Lakes, CA",1537386127280,"M 0.3 - 8km ENE of Mammoth Lakes, CA",0,earthquake,California
,,0.4,ml,"35km SSW of Hawthorne, Nevada",1537385684666,"M 0.4 - 35km SSW of Hawthorne, Nevada",0,earthquake,Nevada
,,2.5,ml,"15km E of Enid, Oklahoma",1537385555300,"M 2.5 - 15km E of Enid, Oklahoma",0,earthquake,Oklahoma
,,4.6,mb,"21km SE of Mandali, Iraq",1537385360180,"M 4.6 - 21km SE of Mandali, Iraq",0,earthquake,Iraq
,,1.4,ml,"7km WSW of North Pole, Alaska",1537384851058,"M 1.4 - 7km WSW of North Pole, Alaska",0,earthquake,Alaska
,,4.6,mb,"110km WSW of Isangel, Vanuatu",1537384515950,"M 4.6 - 110km WSW of Isangel, Vanuatu",0,earthquake,Vanuatu
,,1.49,ml,"7km SSW of Mojave, CA",1537384242640,"M 1.5 Quarry Blast - 7km SSW of Mojave, CA",0,quarry blast,California
,,1.3,ml,"55km ESE of Lazy Mountain, Alaska",1537384120517,"M 1.3 - 55km ESE of Lazy Mountain, Alaska",0,earthquake,Alaska
,,4.1,mb,"297km NNE of Ndoi Island, Fiji",1537383997190,"M 4.1 - 297km NNE of Ndoi Island, Fiji",0,earthquake,Fiji
,,0.89,md,"9km NW of The Geysers, CA",1537383771620,"M 0.9 - 9km NW of The Geysers, CA",0,earthquake,California
,,1.49,ml,"5km ENE of Butte, Montana",1537383766190,"M 1.5 Quarry Blast - 5km ENE of Butte, Montana",0,quarry blast,Montana
,,0.74,ml,"10km NE of Aguanga, CA",1537383763810,"M 0.7 - 10km NE of Aguanga, CA",0,earthquake,California
,,0.3,ml,"10km NE of Aguanga, CA",1537383747950,"M 0.3 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.3,ml,"50km NNE of Yakutat, Alaska",1537383504031,"M 1.3 - 50km NNE of Yakutat, Alaska",0,earthquake,Alaska
,,4.3,mb,"28km WSW of Ashkasham, Afghanistan",1537383299800,"M 4.3 - 28km WSW of Ashkasham, Afghanistan",0,earthquake,Afghanistan
,,1.0,ml,"35km E of Bridgeport, California",1537382874053,"M 1.0 - 35km E of Bridgeport, California",0,earthquake,California
,,2.6,ml,"74km ESE of Old Iliamna, Alaska",1537382787877,"M 2.6 - 74km ESE of Old Iliamna, Alaska",0,earthquake,Alaska
,7.0,5.0,mww,"79km NNW of Iquique, Chile",1537382541450,"M 5.0 - 79km NNW of Iquique, Chile",0,earthquake,Chile
,,1.6,ml,"122km NW of Arctic Village, Alaska",1537382156555,"M 1.6 - 122km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.26,md,"6km E of Santa Venetia, CA",1537381832730,"M 1.3 Quarry Blast - 6km E of Santa Venetia, CA",0,quarry blast,California
,,0.82,ml,"51km NE of Adak, Alaska",1537381823880,"M 0.8 - 51km NE of Adak, Alaska",0,earthquake,Alaska
,,-0.05,ml,"36km SSE of Morton, Washington",1537381778950,"M -0.1 - 36km SSE of Morton, Washington",0,earthquake,Washington
,,1.0,ml,"90km NNW of Talkeetna, Alaska",1537380383289,"M 1.0 - 90km NNW of Talkeetna, Alaska",0,earthquake,Alaska
,,4.0,mb,"165km E of Pondaguitan, Philippines",1537380311210,"M 4.0 - 165km E of Pondaguitan, Philippines",0,earthquake,Philippines
,,0.87,md,"1km NNE of The Geysers, CA",1537379621800,"M 0.9 - 1km NNE of The Geysers, CA",0,earthquake,California
,,1.02,md,"6km NW of The Geysers, CA",1537379595560,"M 1.0 - 6km NW of The Geysers, CA",0,earthquake,California
,,2.62,md,"6km SSE of Elmira, CA",1537379247980,"M 2.6 - 6km SSE of Elmira, CA",0,earthquake,California
,,4.1,mb,"288km NNE of Ndoi Island, Fiji",1537378970460,"M 4.1 - 288km NNE of Ndoi Island, Fiji",0,earthquake,Fiji
,,1.14,md,"8km ENE of Alum Rock, CA",1537377497220,"M 1.1 - 8km ENE of Alum Rock, CA",0,earthquake,California
,,4.5,mb,"90km N of Lae, Papua New Guinea",1537377219480,"M 4.5 - 90km N of Lae, Papua New Guinea",0,earthquake,Papua New Guinea
,,1.0,ml,"87km NW of Talkeetna, Alaska",1537376150234,"M 1.0 - 87km NW of Talkeetna, Alaska",0,earthquake,Alaska
,,1.5,ml,"53km NNE of Cape Yakataga, Alaska",1537375790599,"M 1.5 - 53km NNE of Cape Yakataga, Alaska",0,earthquake,Alaska
,,-0.1,ml,"45km ENE of Beatty, Nevada",1537374937168,"M -0.1 - 45km ENE of Beatty, Nevada",0,earthquake,Nevada
,,0.77,ml,"11km S of Corona, CA",1537374833660,"M 0.8 - 11km S of Corona, CA",0,earthquake,California
,,1.5,ml,"13km SE of Sparks, Nevada",1537374802260,"M 1.5 Explosion - 13km SE of Sparks, Nevada",0,explosion,Nevada
,,0.17,md,"4km NE of Mammoth Lakes, CA",1537374748880,"M 0.2 - 4km NE of Mammoth Lakes, CA",0,earthquake,California
,,1.65,ml,"9km NE of Aguanga, CA",1537374739440,"M 1.7 - 9km NE of Aguanga, CA",0,earthquake,California
,,0.8,ml,"10km NE of Aguanga, CA",1537374573030,"M 0.8 - 10km NE of Aguanga, CA",0,earthquake,California
,,0.7,ml,"15km NNE of Dillon, Montana",1537374435290,"M 0.7 - 15km NNE of Dillon, Montana",0,earthquake,Montana
,,1.9,ml,"69km SW of Homer, Alaska",1537374073089,"M 1.9 - 69km SW of Homer, Alaska",0,earthquake,Alaska
,53.0,2.92,ml,"13km W of Malibu, CA",1537373862840,"M 2.9 - 13km W of Malibu, CA",0,earthquake,California
,,0.15,ml,"10km NE of Aguanga, CA",1537373267040,"M 0.2 - 10km NE of Aguanga, CA",0,earthquake,California
,,1.6,ml,"121km NW of Arctic Village, Alaska",1537372225655,"M 1.6 - 121km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.0,ml,"48km S of Redoubt Volcano, Alaska",1537372114936,"M 1.0 - 48km S of Redoubt Volcano, Alaska",0,earthquake,Alaska
,,1.02,md,"9km S of Emajagua, Puerto Rico",1537372033880,"M 1.0 - 9km S of Emajagua, Puerto Rico",0,earthquake,Puerto Rico
,,1.7,ml,"110km NNW of Arctic Village, Alaska",1537372023333,"M 1.7 - 110km NNW of Arctic Village, Alaska",0,earthquake,Alaska
,,3.0,ml,"84km SW of Kaktovik, Alaska",1537371649805,"M 3.0 - 84km SW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.14,md,"10km NW of The Geysers, CA",1537370518360,"M 1.1 - 10km NW of The Geysers, CA",0,earthquake,California
,,2.5,ml,"69km SSW of Kaktovik, Alaska",1537370412688,"M 2.5 - 69km SSW of Kaktovik, Alaska",0,earthquake,Alaska
,,2.3,ml,"83km SW of Kaktovik, Alaska",1537369844302,"M 2.3 - 83km SW of Kaktovik, Alaska",0,earthquake,Alaska
,,1.4,ml,"134km NW of Arctic Village, Alaska",1537369726517,"M 1.4 - 134km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,1.0,ml,"27km NE of Nikiski, Alaska",1537369664178,"M 1.0 - 27km NE of Nikiski, Alaska",0,earthquake,Alaska
,,1.3,ml,"65km W of Talkeetna, Alaska",1537369526830,"M 1.3 - 65km W of Talkeetna, Alaska",0,earthquake,Alaska
,,2.0,ml,"74km SW of Kaktovik, Alaska",1537369503506,"M 2.0 - 74km SW of Kaktovik, Alaska",0,earthquake,Alaska
,,-0.3,ml,"18km SE of Hawthorne, Nevada",1537369346210,"M -0.3 - 18km SE of Hawthorne, Nevada",0,earthquake,Nevada
,,-0.2,ml,"19km SE of Hawthorne, Nevada",1537369315932,"M -0.2 - 19km SE of Hawthorne, Nevada",0,earthquake,Nevada
,,1.0,ml,"51km ENE of Cantwell, Alaska",1537369146772,"M 1.0 - 51km ENE of Cantwell, Alaska",0,earthquake,Alaska
,,0.8,ml,"66km W of Anchor Point, Alaska",1537368854392,"M 0.8 - 66km W of Anchor Point, Alaska",0,earthquake,Alaska
,,0.66,ml,"3km NNW of Monrovia, CA",1537368406450,"M 0.7 - 3km NNW of Monrovia, CA",0,earthquake,California
,,1.7,ml,"24km ESE of Old Faithful Geyser, Wyoming",1537368288480,"M 1.7 - 24km ESE of Old Faithful Geyser, Wyoming",0,earthquake,Wyoming
,,0.2,ml,"45km WNW of Cape Yakataga, Alaska",1537368162436,"M 0.2 - 45km WNW of Cape Yakataga, Alaska",0,earthquake,Alaska
,,1.7,ml,"130km NW of Arctic Village, Alaska",1537367394309,"M 1.7 - 130km NW of Arctic Village, Alaska",0,earthquake,Alaska
,,0.7,ml,"61km WNW of Willow, Alaska",1537367046015,"M 0.7 - 61km WNW of Willow, Alaska",0,earthquake,Alaska
,,1.94,ml,"15km S of Volcano, Hawaii",1537366153550,"M 1.9 - 15km S of Volcano, Hawaii",0,earthquake,Hawaii
,,2.07,ml,"5km WSW of Volcano, Hawaii",1537366095470,"M 2.1 - 5km WSW of Volcano, Hawaii",0,earthquake,Hawaii
,,1.9,ml,"96km WSW of Healy, Alaska",1537365779257,"M 1.9 - 96km WSW of Healy, Alaska",0,earthquake,Alaska
,,4.5,mb,"54km NW of Abra Pampa, Argentina",1537365738940,"M 4.5 - 54km NW of Abra Pampa, Argentina",0,earthquake,Argentina
,,1.89,ml,"4km SSW of Volcano, Hawaii",1537365506300,"M 1.9 - 4km SSW of Volcano, Hawaii",0,earthquake,Hawaii
,,1.93,ml,"4km SW of Volcano, Hawaii",1537365505500,"M 1.9 - 4km SW of Volcano, Hawaii",0,earthquake,Hawaii
,,1.1,ml,"18km N of Manhattan, Montana",1537364955100,"M 1.1 - 18km N of Manhattan, Montana",0,earthquake,Montana
,1.0,2.59,ml,"4km SSW of Volcano, Hawaii",1537364746690,"M 2.6 - 4km SSW of Volcano, Hawaii",0,earthquake,Hawaii
,,0.52,md,"8km SW of Volcano, Hawaii",1537364717430,"M 0.5 - 8km SW of Volcano, Hawaii",0,earthquake,Hawaii
,,4.6,mb,"158km NNE of Calama, Chile",1537364522900,"M 4.6 - 158km NNE of Calama, Chile",0,earthquake,Chile
,,0.76,ml,"27km N of Packwood, Washington",1537363615060,"M 0.8 - 27km N of Packwood, Washington",0,earthquake,Washington
,,0.76,ml,"1km E of South Park, Wyoming",1537363271320,"M 0.8 - 1km E of South Park, Wyoming",0,earthquake,Wyoming
,,0.0,ml,"24km SSW of Portola, California",1537362774714,"M 0.0 - 24km SSW of Portola, California",0,earthquake,California
,,0.95,ml,"26km NNW of Packwood, Washington",1537362378120,"M 1.0 - 26km NNW of Packwood, Washington",0,earthquake,Washington
,,2.0,ml,"70km SSW of Kaktovik, Alaska",1537362205287,"M 2.0 - 70km SSW of Kaktovik, Alaska",0,earthquake,Alaska
